name	source_file	component_index	component_count	classification	main_body_score	recommendation	triangles	points	unique_vertices	open_edges	nonmanifold_edges	degenerate_faces	bbox_min	bbox_max	bbox_size	bbox_diag	abs_volume_to_bbox_volume	surface_area_to_bbox_diag2	long_mid_ratio	long_short_ratio	flatness_ratio	surface_area	signed_volume	classification_reasons	risk_notes	path
mesh_01_tris_43072.stl	mesh_01_tris_43072.stl			main_body_candidate	1.0	include_for_review	43072	129216	22018	960	0	0	264.775146484375,-148.2629852294922,654.8663330078125	568.6622924804688,-19.6036434173584,892.1215209960938	303.88714599609375,128.6593418121338,237.25518798828125	406.4365239056861	0.1901669462784294	0.3406429421027535	1.2808451042642897	2.3619516602208694	0.42337869010684515	56271.02833050023	1764023.6612999586	large component,large scene span		headrest_extraction\mesh_candidates\poduszka zaglowkowa audi\mesh_01_tris_43072.stl
mesh_02_tris_5632.stl	mesh_02_tris_5632.stl			review_surface_candidate	0.5545	review_before_include	5632	16896	2967	300	0	0	264.11669921875,-77.3921127319336,806.59716796875	568.6409912109375,-8.278305053710938,961.2805786132812	304.5242919921875,69.11380767822266,154.68341064453125	348.4805882021983	0.785602362748956	0.145338997738463	1.9686939324863781	4.406128127247448	0.2269566320180321	17649.78190285553	2557603.882935393			headrest_extraction\mesh_candidates\poduszka zaglowkowa audi\mesh_02_tris_5632.stl
mesh_03_tris_40312.stl	mesh_03_tris_40312.stl			main_body_candidate	0.97	include_for_review	40312	120936	20463	612	0	0	308.3516845703125,-107.73065948486328,674.7423095703125	523.4605102539062,-20.456531524658203,959.6632080078125	215.10882568359375,87.27412796020508,284.9208984375	367.5166644719953	0.5791189048234495	0.36356334679862906	1.3245430424904727	3.264666231525305	0.30631002653302897	49105.955421575825	3097674.6014903695	large component		headrest_extraction\mesh_candidates\poduszka zaglowkowa audi\mesh_03_tris_40312.stl
mesh_04_tris_35584.stl	mesh_04_tris_35584.stl			main_body_candidate	0.8503	include_for_review	35584	106752	18174	760	0	0	272.49810791015625,-29.010560989379883,656.824951171875	561.5828857421875,-6.766389846801758,958.8580932617188	289.08477783203125,22.244171142578125,302.03314208984375	418.6750898306214	0.3660216674463638	0.42447137418159864	1.044790889215675	13.578080304899046	0.07364811354364979	74405.09090732664	-710890.7242096256	large component,large scene span		headrest_extraction\mesh_candidates\poduszka zaglowkowa audi\mesh_04_tris_35584.stl
mesh_05_tris_1184.stl	mesh_05_tris_1184.stl			accessory_or_detail_candidate	0.0	exclude_unless_requested	1184	3552	675	164	0	0	280.98663330078125,-20.565082550048828,761.906005859375	551.4389038085938,-10.594396591186523,773.7479248046875	270.4522705078125,9.970685958862305,11.8419189453125	270.89495426387805	2.161544196728292	0.04549878193658133	22.838551062272572	27.12474062704029	0.036866711971546506	3338.8860827173125	69024.2781577558	very high aspect ratio,thin/flat component,small triangle count,thin bbox axis,low surface area for bbox span	can be a strap/ribbon/detail if not part of the intended body,thin sheets often represent seams, bands, panels, or scan fragments,small components are usually details unless design intent says otherwise,wire loops, stitching, tubes, and sparse frames can have many triangles but little surface mass	headrest_extraction\mesh_candidates\poduszka zaglowkowa audi\mesh_05_tris_1184.stl
mesh_06_tris_17152.stl	mesh_06_tris_17152.stl			review_surface_candidate	0.598	review_before_include	17152	51456	8580	0	0	0	220.2139892578125,-23.970252990722656,759.3624877929688	618.8663330078125,82.77621459960938,827.6265869140625	398.65234375,106.74646759033203,68.26409912109375	418.3042992238981	0.02624452185256216	0.4620936374605175	3.734571763816433	5.839853581643702	0.17123716990838272	80856.44541927316	76239.2933421557	very low bbox volume fill	low fill relative to bbox often means a strap, open frame, loop, or non-body detail	headrest_extraction\mesh_candidates\poduszka zaglowkowa audi\mesh_06_tris_17152.stl
mesh_07_tris_38670.stl	mesh_07_tris_38670.stl			accessory_or_detail_candidate	0.2309	exclude_unless_requested	38670	116010	19343	0	0	0	306.42364501953125,-110.50308227539062,672.165283203125	526.431396484375,-21.484291076660156,897.3723754882812	220.00775146484375,89.01879119873047,225.20709228515625	327.1788353586376	0.00025626168616122634	0.042560611100050286	1.0236325346979573	2.529882615260316	0.3952752566336377	4555.942763260424	1130.2783730460214	large component,large scene span,low surface area for bbox span,very low bbox volume fill	wire loops, stitching, tubes, and sparse frames can have many triangles but little surface mass,low fill relative to bbox often means a strap, open frame, loop, or non-body detail	headrest_extraction\mesh_candidates\poduszka zaglowkowa audi\mesh_07_tris_38670.stl
mesh_08_tris_29248.stl	mesh_08_tris_29248.stl			main_body_candidate	1.0	include_for_review	29248	87744	14870	488	0	0	262.83233642578125,-146.69454956054688,653.428955078125	570.6513671875,-11.774538040161133,821.1417236328125	307.81903076171875,134.92001152038574,167.7127685546875	375.6108863491887	0.13147544207954592	0.30023998263881774	1.8353941289887277	2.2814927696267566	0.4383095196762759	42358.918982936506	-915761.9697661126	large component,large scene span		headrest_extraction\mesh_candidates\poduszka zaglowkowa audi\mesh_08_tris_29248.stl
